comment,mbti_type
dear eldest kitty thanks going ceiling undone falling light drifting sleep first night fun pull hearing claw scrape like nail chalkboard perfect way end extremely exhasting day know youre adventurous cant go outside youre going deal huge kitty castle tree yet still insist exploring delicate place glad see youve mellowed though love happy girl exhausted owner p made cut giving new home cant say others,INFJ
dear enfp friend one people glad met type people rarebut youre definitely one extremely nice admire mindset really go way help people youve lot yet still managed keep good head shoulder im really glad met girlfriend doesnt even know onethird thing know meand effort trying even le youre friend keep said close heart thank infj friend saddened fact cannot take away pain present,INFJ
dear roommate know seems suspicious call work upon finding im going tell day school didnt mention earlier seems odd day half day slightly suspicious infj expecting alone,INFJ
dear tok waste time despairing infj dear intj friend im sorry didnt get chance ask wrong today obvious werent dont think spoke unless someone initiated conversation know dont want attention though truly hope youre feeling better tomorrow concerned infj,INFJ
dear self way go instead discreet decided lift one side as chair let audible fart totally disregarding fact coworker sitting behind partition beside eating lunch didnt even wait print long document muffle sound like normally would sensible cant apologize gassy moron pretend nothing happened offchance didnt hear signed sense propriety,INFJ
dear self youre worrying stop pulling hair stop wanting throw stop alarming daydream get everything done instead procrastinating youll le stressed wont think thing sincerely self dear entp friend well good morning nothing like lovely greeting look rough today start day well im kidding well half know banter hopefully xd sincerely chickpeaax,INFJ
dear bos know kidding said totally make certificate coolness really think going miss opportunity something goofy work challenge accepted completed microsoft publishersavvy infj,INFJ
dear little niece want hanna montana halloween eh really come there much cooler stuff oh well least didnt want keisha katy perry instead guess couldve worse sigh dear si sorry teaching year old say hanna montana poopy every sentence admit kinda cute say xd guess gonna take brainwashing get stop saying guess forget way child hang every word know year old want hanna montana halloween impressed hug make afterwards guess need keep evil goofball locked inside im talking child xd enfj struggling ability stop evil he happy p muhahahahahahahaha ugh get laugh system xd pps really hope nothing bad come kid kid theyve already worse school suppose,INFJ
dear bed let get married sleepy infj dont know pretty scary p,INFJ
dear self hold bit longer appears wait almost hopeful infj,INFJ
dear la fitness meh werent bad dont know putting huge fight enfj friend dragging guess would le hesitant go wasnt fact he personal trainer ability make look quite small silly standing next gym truth anyway think visit soon time ill make sure shut trap blurt wanted as steel paying infj sore as p yeah thought particular enfj showoff,INFJ
dear infj make feel thing didnt think capable feeling make believe unlike anyone word meant something forgotten existed humanity needed linked emotional anchor spread self world start living healer go putting back piece broken self together day put back little something thought lost forever knew existed didnt know went task collecting joining shattered piece doesnt seem daunting together people say help help help regard eternally grateful enfj,INFJ
dear infj self many people say one must able face world alone make world telling saying letter trueeveryone need someone isnt thing world wrong tell jawz thank showing perc wish jawz nothing best special someone find special someone one day sincerely determined infj,INFJ
dear coworker next time wanna call child sick dont make obvious day little want work look like huge liar everyone pissed im job sleep whats problem signed infj letting praise go head,INFJ
dear body stop please thank infp,INFJ
dear universe pay kind peoplesometimes pay back genuine smile heartfelt acknowledgement sincere gratitudeother timesin taco take infj received double amount taco ordered nice worker p booyeah free taco baybeh,INFJ
dear boyfriend,INFJ
tell seriously give letter,INFJ
time appear kind reasonable moment question judgment wonder severe,INFJ
dear guildlead wish knew much support really meant hope dont feel awkward actually say way really rolemodel youve done thing ive done also confidence dont learn forgive watching soundsnot right somehow blushed either way thank one infj guild p wish could come smack migraine back trouble submission meantime though ill send virtual hug hug dear character heck went whole scenario could actually grow spine still acting like naive innocent teen started oh welli guess change mind really big one well keep working thatin fact bet youll character done turn something completely different meant thats fun making character isnt infj creator,INFJ
dear mom really giant wall text fb understand paragraph enough word overwhelm actualy overwhelm assaulting wall signed infj tackle wall text,INFJ
dear enfj boyfriend told superhelpful cheerful ridiculously knowledgeable self going get attention important people sooner later may like get excited feeling wont stuck frustrating job much longer proud surprised compliment hint senior management giving lately loving infjwho still totally hardcore,INFJ
dear politician news really consult voice therapist regard someone profession,INFJ
dearest allfrenchfries sigh im disappointedusually ur spotlight whole meal todayno howcome u yummy full justice yabut u ddnt give return klgjkishguihdhjkdhguiysugf end rant wondering enfp,INFJ
dear self drinking vitamin waterso surprised read label contained daily value vitamin c thought wowthis thing vitamin even crossed mind idiot unobservant infj,INFJ
dear people jawz entp huh mwat ive heard everything think nt ti really quite horrible regard enfj got told may entp,INFJ
dear today feeling morning going struggle get knew coworker going came prepared sneaker glad sense bring four inch heel going work im standing day easy day yesterday came hard nothing like feeling wednesday slapping face overloading hard cant think straight know fucking signed accomplished infj,INFJ
dear day productive pleased infj,INFJ
dear doctor hell prescribed infp,INFJ
dear enfpi guess say friend goddammit grow already dont get mad every little thing start screaming whining age afterward even blown move life go back say im still mad little pet peeve take anger everyone else especially internet people minding business social networking lash everything two comment already tell youre bad mood oh look new skype status bad frikkin mood dont bug ahh see well darling dont want bugged dont go internet help everyone else raging fucking reason cause strife understand temperamental quality immature uncool seriously grow mildmannered infjfriend,INFJ
dear infj brimming life hope find comforted presence even though youre calmed word even though dont hear read heart beat even though thought would kill forever didnt let die persevered brought something back life didnt let live wasnt kindness act love know bind u way hadnt even dreamt would together togetherness even alone mean something word cant describe enfj something live,INFJ
dear sincere enfj want thank post stop action form communication almost like word word finnicky action doesnt speak feel feel controlled like saying good morning someone office walk rote casual diminished hard make action sing like would hard get tender tone outoftune viola wish beautiful tonepoems selene,INFJ
dear infj friendofafriendthatisnowmyfriend rock listening story entp girlfriend got together way complement fascinating want go world grab next infj guy see dynamic crazy crazy find intriguing realistically state world cruel people yet always try find best best lapsing ohihatethisworld mode like nf friend youre logical emotional time inspiring still happy daze soontobeinfjhunting entp,INFJ
dear feel ever felt happy content peace funny different feel safe feel never experienced anything like heart might burst happiness im sure racing heart make feel le like bursting feel like teenager something thought never going happen many dead thing come back life almost want weep joy theyre gone forever love infj skimming surface describing feel,INFJ
wowthis brought huge smile face really hope amazing feeling ur evergreen,INFJ
dear bro si law told guy month leaving let prepare nephew fact im leaving good every day mom tell story he acting miss uncle aunt kid showing clear sign feeling abandoned thanks idiosyncratic nonsensical sense future outcome emotional state others year old kid who become clingy emotionally unstable dont care anymore dont want made feel guilty im sick tired made feel guilty everything life sometimes wonder managed live constant endless berating mom im really getting sick hearing sister wonderful daughter stop trying fucking brainwash im sick im really sick regard enfj feeling emotionally cornered,INFJ
dear infj enfj isfp entp worried today would end every day wasnt fun guy awesome brilliant picture know im going look back year thank friend sincerely chickpeaax,INFJ
dear coworker advice think wouldve benefited call sick two day daughter sick even though husband grandfather couldve come back watch say mean person take place could hear tell someone wouldve stayed home another day longer wanted listen child scream see implies choice matter look really bad employee overheard might told vp happened vp may liked one bit see company appreciate employee think whats best company nobody would care except take work roughly week really think boss going continue letting get away shit sincerely infj isnt taking shit anymore,INFJ
dear perc know love make feel awful sincerely chickpeaax,INFJ
dear chickpeaax anything gone wrong let know made feel like ill give good shakedown know exactly feel like state esfj forum hmmmm look like ill stalking forum regard fellow enfj welcome little antistereotyping bloodshed every,INFJ
dear ill kick whole forum as wondering youre feeling awful fiesty infj,INFJ
lol nuke whole joint start,INFJ
dear oh gosh guy im tearing right amazed care seriously dont know much mean gosh jawz guessed right esfj forum go read behaviour hated everything esfjs irritates people around wanting look bad considered dishonest mean really look bad ugh point everyone saying bad personality trait hate criticism mean must bad thing im feeling uset feeling upset turn bad thing urgh true hate criticism constructive constructive say world without esfjs would enjoyable single anyone maybe person said bad experience esfjs im sure honest cant blame anyone honest ugh seriously amazed replied cant even express touched care sincerely touched chickpeaax,INFJ
dear chickpeax one take criticism nothing type see tantrum intjs throw someone try stereotype power number thats really hater hate people around defend hater disappear enfj forum also shithole enfj manipulation control bullshit u decided stomp ground clean shit reallife example healthy enfjs hang hon cuz people set hurt others probably unintentionally mean hurting inside hope actually start learning mbti instead touting think know regard battlehardened fe dom fighting right post free stereotyped,INFJ
dear esfj friend wonderful person ive ever met ive met lot people accepted encouraged large part taught love nearly broken dont understand esfjs enfjs gotten bad rap really isnt deserved people saying world would better without esfjs cant met good one maybe even bad one fight good fight keep beautiful infj indignant way people treating,INFJ
dear thank mean much thank sincerely chickpeaax getting bit wobbly seriosuly appreciating people forum,INFJ
dear esfjs known many kind really wonderful caregiver hate generalize one known wonderful decorator well love yall sweetheart joy around love admiring infj,INFJ
dear man sushi joint frequent look sound like hard time surely understand however whining voice poor expression woman face listen constant nattering almost enough tell shut hell fortunate polite enjoying toro sashimi next time insert tampon mouth hope next rant shit come right hole sincerely caring soul,INFJ
dear perc light life companion lonely existence support darkest day friend never stabilizing factor unbalanced world importantly youve added fire fight endless battle chronic pain time together past month hah deep passionate romance new blood flow vein needed drained last year oh havent smoked since last saturday well dear infj never forget moment shared today matter life lead next regard enfj made th post saving thread ive best moment perc thank,INFJ
dear stirling university hope like going stay glasgow tonight make way next day im really looking forward open day excited infj,INFJ
dear food come never cook lazy little sap two person relationship c infp,INFJ
dear enfj buddy come always fall asleep desk know im coming pick work kind endearing infj waiting parking lot p hurry bag d im hungry,INFJ
never expected soothed rare view life sit still foot like child im spell awakened numb heart vision beauty could confessed really felt without confessing first secretly thought nothing live,INFJ
,INFJ
dear bos wish put trust judgement month ago reason saw talent even though put internship hired board talent spoke half assed setting recommendation aside understand lack experience made one thing know always see worst case scenario possibility occurring deep trouble dont deliver councilmembers name line trust built may go drain fail ask trust judgement suggested afternoon let help business grow seen honesty drive wanted make dream reality much wanted make portfolio grow first began internship said there reason nonprofit cant make money benefit community needed young talented people stay industry laughed inside stayed company began understand stake began genuinely care may best understanding people need sadness understand system worked found human component urban planning searched understand need change even though morale drastically plummeted yesterday putting stalk suggestion today turn thing around trust time youve hired project coordinator exactly im even though anything community help enough like solid result one use leverage get u funding next year doesnt one time event sustainable program strengthen even go get master already postaction report outlined brain know went wrong actually know went wrong best person youve mentored community development,INFJ
dear roommate typed isfj actually enfj make sad see sad know feel abandoned alone whether matter always listen cheer youre joy around anyone doesnt realize doesnt deserve company love enfp roommate leaf shit everywhere dont complain thank,INFJ
dear daddy carpenter please stop treating im burly macho man work make uncomfortable must bodily movement always forceful masculine cant skip way employer household painthammer dainty fashion look end day appear scraggly unkempt paint splattered head toe treat delicate day dreaming homosexual son tongue,INFJ
like kurt glee trying work dad repair shop im sorry couldnt resist pointing similarity regardless made giggle,INFJ
dear enfp million mirage name bridge crumbles beneath foot glide bone thought absence mouth drip impure honey sweet taste love infj,INFJ
dear world climbed back inside shell day ago nothing beautiful seashore vivid turquoise wave ocean breeze definitely nothing still hear wave rushing crashing talking stretch relaxed beachi feel vibration happy foot dashing water listen voice clamoring excitedly sound wave stay warm dry inside go get rest recoverthe beach vacation mine several day ill poke head hoping understand cozily shellenveloped infj,INFJ
dear outdoors really wish taken advantage beautiful weather yesterday day work school sigh daunting list really getting lack desire enjoy fullest know going would make feel lot better outside procrastinating work need maybe bring outdoors sincerely dear friendaquaintance appreciate care concern mutual friend friendship moment honestly felt alittle intrusive asked going know talk lot one introduced two want talk think talk instead asking depiction spoke changed obscured truth acknowledged much set aside accomdate need friend long time needed space dont really know say told afraid losing friendship honestly really needed space personally believe friendship two way street one person take give need something return rude comment burst went someone talk try connect time need last month well asking favor taking care thing want either way know gone gone need break find get back world make feel good included please understand even though may going hard time right choice action word also reason leave also explained prior moving biggest reason moving respected like boyfriend quite happy moved together get see often save money drive back forth visit pay expensive fee hotel room resturaunts also like closer work school dont put many mile car save money gas focus studying need pantry buying thing eat know like healthier food giggle usual wait ready talk good try push world matter sad moving forward life constant cycle lived last year know really trying help mentioned really touched care dont see help ask going sincerely,INFJ
im also curious writer youre talking ive recently reading vonnegut strongly suspect intj sort make feel way insightful dear xstj bos quit critical playing politics people life principle supposed objectivity apply criticism everyone cant see youre getting ahead life youre building army people causing problem fear day go looking around ally people place blame fear youll come try damn hardest get along die little inside im forced listen criticize blame good people care people who life dont want see get ruined sake petty pride thing could much better everyone youd quit setting people sincerely annoyed infj,INFJ
dear everybody world whyd go shoe shopping one day signed infj hate crowd shoe shopping passion sun,INFJ
dear dont care shoe shopping either go soon change weather need get new work shoe hug hope got needed dont go soon,INFJ
dear christmas please hurry cant wait time introspect promise ill productive time hurry promise infp,INFJ
dear stirling university truly deserve title beautiful campus britain would honoured youd like psychology course would honestly spend much time staring mountain loch enamoured infj,INFJ
dear migraine long time since visited say impressed sudden appearance possibly arriving light shining window cant wait go home sleep away sincerely wish wasnt work right,INFJ
dear intj writer post one leo tolstoy war peace description prince andrew awakening love stirred natasha,INFJ
dear perc friend thank much prayer positive thought kind word encouragement meant world come surrounded kindness truly blessed life thing turning around thank support love coffee belle,INFJ
dear job thank finally calling making offer took two month time applied grateful infj,INFJ
dear dr call urology find quite amusing today thank giving giggle though wont ever know sincerely enfj giggling work,INFJ
dear enfp enfj friend dont care guy say jerkbuckets got sick way around sneezingly sick infj,INFJ
im sorry sick give homeade chicken noodle soup hope get better soon,INFJ
dear cutie really wish youd like call cutie though accidentally adorable expression joking frustration melt heart little serious note often daydream pouring thought cuddle together watching episode stargate universe really would like know whats going head darling im asking feeling know theyre strong suit want behind mask youve perfected someday please tell love promise youll pleasantly surprised reaction truly lovestruck infj p would also love use many pet name real life,INFJ
dear old friend im sorry really sorry disappearing like promised spend time thing became much really needed timeout came place broken hurting dont know know didnt know flailing around trying find new identity eventually found right back started knew time leave could finally piece together wanted didnt want thing happened past thing present bothered much lot thing game community dont want sexual innuedoit drove insane tried fit go along joke fe tell hated becoming cant anymore even looked like people found near going change anytime soon even respect decision engage kind activity logical thing leave seeim prude come conservative christian background love never want change scared sex bodyshy virgin ear religious bigot even religious crap people pin folk like thing still shat politically correct society dont want listen people trashing religion family belong trashing way life trashing closeheld beliefsbecause cant understand culture said thats cant come back dont belong long prejudice remains butthere thing still want community youre one mutual friend another everything click still count one best friend helped heal trusted like trusted returned investment back tenfold dont know youd understand send letter ill probably editing lot please understand love still want justnot infj vanished month ago,INFJ
dear drunk person bar im friend drunk treat contempt hate matter much outwardly comply tedious banter sincerely infj trying enjoy gentle ale actual friend,INFJ
dear meant every word said last night know know im confirming heart leapt said youre getting whatever mean well get together mean say said im sure could guess little afraid honest honesty side see u given u blood honesty made relationship live know truth revel want know word useless describing really mean accept offer token small glimmer truly mean stumbled upon something special know matter happens neither u ever forget love elated infj,INFJ
dear person might know aremaybe right right right right mwhahahahaahahahahahurrumph sorry wink dance around circle hurrumph sorry congrats kitteh hug infj know,INFJ
dear dream,INFJ
dear friend clever seat totally immature college friend table wedding reception inebriated blast snickering making number two joke night looked gorgeous way love congratulation infj friend sometimes juvenile sense humor,INFJ
dear chemistry test le painful expected hope youre kind wednesday hopeful infj dear scotland miss much lonely infj,INFJ
dear cancer go away one want especially grandpa utter turmoil whimpering infj dear world never see much pain situation actually causing continue overachieving hopefully insightful quiet girl sits middle room resolute infj,INFJ
dear ipod dont break please youre new york youre available red colour ireland make feel special please dont end infp,INFJ
dear thought find way linger upon first thought woke today existence continue existence seem inherently want part strength bind everything together despite uncertainty future certainty present make day liveable fact one filled drive discover world joy denied life dwell upon wonderful youve made feel recent time assure feeling whatever test may store u future give vision something even though dont know yet add overall view happiness big part happiness includes eternal togetherness mean taking living day continue experience experience day however long experience know today much better ive past know soon start worrying anything continue experience grow feel new day anticipation happiness feeling word werent written enfj,INFJ
dear baby kitten avatar im sorry thing turned way im really going miss favorite beginning love rest peace little love love former caretaker,INFJ
dear vivid melody im sorry loss beautiful hug im sure could knew loved love ya infj buddy percfellowkitty lover,INFJ
dear self fault got paranoid fault planting seed paranoia head jokingly said one would know died sick life fault responding text last night fault picking phone morning fault replying next text fault acknowledging followup text three hour lateryup completely fault looked quite irrational imagination already took worst case scenariothat passed spewing gut toilet hit head died great look quite foolish dramatic humph whatever finally texted backat least know didnt die quiet imagination usually rational infj dear intp brother asshole perception must screwy get called douchebag time dont think im one really get called asshole time tooand dont think im one name inserted call douhebag time name inserted call asshole time hmm maybe theyre something heard douchebags asshole get along also heard intps entps get along hmm maybe thats get along waitwhat istj tgifj enfpj infj whateverthe j total shot dark love hilarious as istj tgifj enfpj sister,INFJ
dear melodious note sunshine,INFJ
dear hug im sorry kitten love fellow catenthusiast,INFJ
dear motivation get as back signed infj need,INFJ
dear excoworker didnt end way clearly ready move company hope manage get good job somewhere else though action wont win good recommendation silver lining get take department three month whip back shape wanted im sorry couldnt work together probably shouldnt fought much signed infj going hyperorganization mode,INFJ
dearest infj lover insensitive aggressive opened deeply sorry love failed understand empathize failed hurting feeling isnt something take lightly want thank immensely patient kind way want thank forgiving learnt experience got impatient couldnt relate guilt amazing man ever known hate seeing suffer hold insanely unrealistically high ethical standard hard cant stand infuriates start criticize harshly idea wonderful never known anyone empathetic caring brilliant loving steadfast strong inspire love poetry inspire make want better woman better human life felt like beast love make awe know thing inspire awe narcissistic bitch like brings peace happiness comfort cant wait climb kiss cant wait jump foot air give high five apologize mistake want express undying appreciation forgiveness mean love know,INFJ
dear people post sad thing understand cry everything get way class someone going ask whats wrong look like cry dont understand nothing wrong feeling someone never met hope thing get better infj,INFJ
dear student call tutor willing assist learning autocad program however okay really wish intention even trying learn program would drop class think time world drop everything also go school homework child say oh youre amazing going school kid think devote time cool stop asking know autocad came easy program dont know dont know learned play piano hardly lesson sing draw nearly anything put mind didnt ask talented came thanks infj,INFJ
dear entj coworker please stop stomping office demand work faster brandish list demand contrary feel angry waste time online instead sincerely infj,INFJ
haha id like add dear entj boyfriend please stop stomping every room im trying find refuge including bathroom request question seriously wait five minute,INFJ
much truth letter conversation one biggest peeve brain many thing mouth spit foultasting stock response,INFJ
dear four male friend unknown personality find sort funny youre gossiping people know im watching football police chase youtube way break gender stereotype xd sincerely chickpeaax,INFJ
dear regret forever never felt way experience truly world bad couldswouldsshoulds turned hate making wrong decision hate rejecting salvation however word metaphor struggle convey torture feel maybe ill see around island someday infp,INFJ
dear sleepyhead cute really made feel tonight warm fuzzy feeling go away soon hope youre able sleep night well talk soon btw tired ramble interesting adorable part love infj,INFJ
dear god please give sign existence none cheezy god around crap sincerely unstable infj,INFJ
dear depression im tired onesided relationship take take though give never enough thought left glad gone nearly long enough miss fact doubt would ever missed please go away forever tired beaten infj,INFJ
dear cutie know girl keep finding arm know affection though perhaps cannot fathom depth settled heart short time traveled road bonding together yet age feel passed innumerable wish could find way fully express yet cannot word fail stunning hazel gaze breath caught devilish charm please tread carefully make pathway heart though fragile entrusted unconditional love keep treasure close already smashed predecessor hopeless romantic know dearest know would chuckle poetic language sigh mutter ear girl silly thats alright though dont mind silly truly emotional infj p sobbing chest tomorrow havent time earlier extent bottled turmoil regard rest life throwing alone see havent cried month,INFJ
dear woah really wasnt laughing blushed enfj trying stay awake idea said except straight inner gooey centre happy,INFJ
dear isfp man find adorable tender perfect even imperfection know people say well went time without boyfriend whats little time waiting gee fella time get feel like beautiful dream last age company pure simply getting text make overjoyed im sure cheek flush red say kiss love dearly dearly intensely thought could ever possible person love love sincere caring yet independant love impulsiveness even push far comfort surely made else incredible passion explained know love want show much mean dont want scare either make feel alive ever make want best life put ease relax completely around cant read like read people im learning im sorry sometimes push far want know something see youre holding back something say perhaps want talk get need nudge im sorry anything said ever upset im sorry ive ever done anything caused difficulty would anything fix sometimes find hard hide much inside release beautiful surely nothing beautiful express least try body get jump give game tear joy worth far precious material earth sweet delight eye money lifetime chance everything make best possibly completely infj p sometimes terrified relationship part perhaps cant read cant tell youre bored im saying object completely opinion pokerface darn good guess real thing trust tell disagree upset trust,INFJ
dear xnxp guy adviser history teacher still wondering like youre teacher one favorite subject history like make joke could laugh imagination wideranged always love idea theyre original oh little lisp lol remind mine best friend giggle talk actually hate dont want know like especially esxp friend blurts everything friend say almost feeling unreadable artinclined get angry show mercy pissed feel happy want know missing mbti letter define two dont know cognitive function yet p call first name hate called last name geez also want retain throne highest history dont give anyone else sorry calling crazy thats way saying youre funny intj student,INFJ
dear perc iphone app please indicate forum thread located feel like idiot replying thread located somewhere else second time btw intj sorry intruding,INFJ
dear enfj boyfriend dangling spider light hanging house kind adorable excited festive get halloween amused loving infj,INFJ
dear chemistry test painful cold disappointed infj,INFJ
dear alarm clock moved across room yet still manged turn sleep know fault maybe get partner waking hour later intended bit stressful confused infj,INFJ
dear la vega relationshit pleasant one week ability suck excess fiber provides endless feeling amusement wonder way paint being ego induced delight fill uncontrolled shadow make heart beat faster pulse beat shallowness eye glazed green dream empty promise teeth sink deep hold tight step cloud illusion see teeth gnaw soul everyone touch beautiful drug blanket enter fold something everyone fill quickly gift fade away one leaf realm recycled cirque du soleil show provided beautiful dream filled yammer endlessly show cannot sit still awe give watered content appease delusional hords spectale gawker smell cigarette smoke moth ball sky filled chemtrails mmmm vega special one glad see many year come provide amusement longer fill desire play garden false pleasure called hidden treasure sincerely guy,INFJ
dear ooc channel rawrsplat happens fail rawrbomb unfortunately many rawrsplat happened perfected like play word lulz love one infj lurking chat channel,INFJ
dear god please take grandpa home today allow peaceful passing tearful infj,INFJ
dear intj brother know one boyswillboys thing wish could protected thrashing dealt older neighborhood boy thought senseless violence highly upset find involved fightbut kind sort glad defend mother good name im saying solve problem fistsjust saying youre honorable young man thanks pushing away kissed booboos love infj sister probably shaken fight,INFJ
dear flu shot know needed get since work hospital make arm ache got left arm write right school tomorrow didnt want take exam sore writing arm turn answer phone left tried moving phone side though cant move arm injected still reach phone despite placed awkwardly wince sincerely enfj trying help prevent spread flu dear lab exam micro tomorrow know material feel pretty good exam tomorrow would like get note copied cornell style note however going take long time sigh study classroom exam lecture next week sincerely enfj say bring test lab dear dispatcher company boyfriend work know slightly inconvenient get load coming always put time week advance well keep date hour left week continue perpetually schedule long drive away right come home give close route shortly leaf two week duty weekend kind special hoped maybe time would get home time look like may even back weekend make really sad weekend celebrate one year anniversary wont taking time next month thanksgiving go vacation see grandmother havent seen since usually driver get day per month bubbly ever asks coordinate time time well try sigh really miss going miss even next month long departure taking day one section time go long trip really wish experience like shoe instead telling people go time sincerely enfj hoping get spend least half day bubbly weekend,INFJ
dear helpful infp friend youre one people feel comfortable around get moody broody hope dont offend tell dont need comfort dont want burden problem please understand need time sort thing head im ready ill come vomit emotion way like sincerely infj bff dear enfj guy eyebrow across way please stop sending mixed signal look way melt get frustrated melting lead good know history thing got complicated still like please clear intention move also stop calling kid sincerely frustrated flustered infj,INFJ
reminds dear guy nearly year ago never tell infj dumping need date people still friend know whole dont want hurt thing real popular however need know move whole dumping thing left wondering year going come back yeah year remember finally wrote yeah thats finally became clear completely oh get month ago found facebook wasnt pining whole time hardly thought came mind day im super glad married kid needed know found someone felt like would fault wasnt pining havent year infj,INFJ
dear self youve received irrefutable proof surroundings time time waiting fully accept youre certainly limit youre certainly pause offspring self esteem wonder sleep friend dated friend refuse date pretentious premise exempt close friend manipulating manipulation self remember dont fall youre certainly exempt character youre human like everyone youre important everyone else rock way hell waiting someone showed genuine emotion first time towards wasnt completely sexual attraction sincerely growing,INFJ
dear short conversation random stranger someone stole bike cursed cursed put curse ohokay thatsnew nice day sweetheart long remains cursefree walk away look back walk away hopefully didnt cursed looked back infj need shut sometimes,INFJ
lolz dont,INFJ
dear team guy amazing thank much hard work today yes keep telling put lot effort accomplish lot today got order today know used get really think could new average guy great job starting become stronger better department proud signed infj energized today drained dear roommate know fuck right im sorry dont show enough enthusiasm every thing tell make comment lack response still agree every time cool dont see constantly say dont think something funny thought id interested something really need knock attitude dont want want time said exactly right im firm dont want bringing past example acted different way thing doesnt change feel seriously stop behavior make sure im apartment need sleep long day stayed home preferring browse perc watching tv show signed infj longer playing nice,INFJ
dear woman gave birth thanks know thrive im also sort sorry different love though thanks dinner yesterday lovingly infp dawtaa,INFJ
dear infj little sister think didnt know like one dude underestimate big sister ability pick small cue tryna talk like pssh whatever dont like believing said yep like yah snicker think slick huh well guess im planning mischief boy holiday mwahahahha best annoying big sister,INFJ
really liked lol refuse let family romantic life,INFJ
dear family gotten take mbti testsim little surprised turned knew intj mom istj thought conversation philosophy future possibility could n expected p brother though im surprised youre though make sense like intellectual thing whenever mom start talking theory tend zone istp make one immediate familyouch wonder hard n family n family dadinfj really holy cow thinking anything esfp enfj scared share type infj satisfied mbti curiosity,INFJ
dear cutie posting becoming habit make impossible cry youre always brightening day genuine affection distracting deep thoughtprovoking conversation baconcovered pizza really truly amused infj dear college homework crush seriously resolute infj,INFJ
dear dad love really im grumpy exhausted life id really like peace alone dont go crazy likewise please stop insisting helping decline offer please accept instead proceeding think help anyway also cheer stop negative time rather hard pretend intj sake getting depressed dear daughter tired infj,INFJ
dear infj mom seriously dont really care anymore global political situation well honestly kidding around know deeply feel world politics especially politics middle eastern region wouldve loved discussed point kinda goofy mood wanted deflect attention know upset little said cockroach joking course understand he done middle eastern region appreciate impact death going quite farreaching may even impact life little part world many way pray tell thought worried dad breakfast time regard amused enfj,INFJ
dear intp self debate thinking may amusing good getting hour sleep per night week half good value mental power give rest else youre going sleep alarm perhaps crash car pole would stop inspired thinking dead track sincerely infj friend,INFJ
dear intp brother enfp brotherinlaw enfj best friend like guy open discussion woman front dont belong specie fairer sex especially like guy realized late fact womanso switched tone substituted one word another im dense lack ability connect dot cmon know better amused infj standing circle since beginning conversation dear enfj post glad never dull moment together probably bring happened tonight inside joke many year come lot amazing memory togetheri shall enjoy revisiting need good laugh desire poke fun infj,INFJ
dear asshole feel need say everyone oh look heshe cry someone trying keep composure say hisher face turning red someone embarrassed make x time worse face get redder tear start flow theyll also everyones judging eye grow fuck dont know said im like totally gentle sincerely empathetic onlooker,INFJ
dear people may woman young mean cant pull shit first didnt see money bank schedule remember people work first event remember write angry project coordinator,INFJ
dear mad world get head youre driving insane sincerely someone song head eight hour,INFJ
stomach infection go fuck away bitch performance tomorrow wont let get damn way trump gift agony day beast dear gorgeous lover cant hold back lay eye upon lusty chocolate existence cant wait dip sumptuous finger bowl whipped cream suck upon line eye raven beam long draw breath enticing deep dark night delicious skin inviting solar eclipse mole lip want play dark cotton candy hair monumental musei desire mouth voice passion longing love orange bear p sure youll enjoy child present tomorrow,INFJ
dear secret really cool thing going right joy conversation always going around circle argument stay inside immensely fun always come oddest time isnt funny want come mouth always happy remain way ahhh make smile laugh self time stuck little world compressed thought dumb shit kick as logic arise logic win always come reoccuring thoughtfeeling keep slapping as around wet smelly fish get program secret love comply authority punk as sincerely jessies mental case note b,INFJ
dear funny three little word mean much mean almost everything tear sprang eye something core shifted grew rejoiced feel joy love honest waiting moment little bit im sure feeling word could see eye point describing mean already know much wonderful feeling heart take let find love,INFJ
dear infj dear personality type thread know istps dear personality type thread baby first wouldnt forget dangerously sarcasticloving istp,INFJ
dear little tale made creative ever could see art produced maybe ill show someday le melancholic sigh infp,INFJ
deleted,INFJ
dearest miami something special yes know love look latin fit like silk glove soon mouth open thing come deep musing unabashed hedonism arm full pushy puerto ricans like one nordstroms bowled buy useless wear peered green covered contact eye ironic reflective sense world around meh senseless frivolous behavior bosom buttock flock around one left pondering confusedly real fake perception intuition go haywire energy field whisper ear fake thats make attractively alluring care empty shell there soooo much empty go around love getting lost maze shiney trinket distant sister sand vega imagine strange sense identification belonging looked warningly people yes want something green going look sound pretty pursuit maybe shallowness reflects shadow empty emptiness gloss daze embrace slip away deep trance machismo behavior mmm delicious miami shadow inducing could take sun bring back vancouver maybe enjoy beautiful green tree deep forest snow covered mountain goodbye shallow lover signed evil smirk,INFJ
dear worried friend youre sweetie want beat head people tell youre could climb computer give hug right would know youd put lot stress proving wrong wont say say good writer guy jerk unreasonable abusive dont let manipulate hating he one deserves ire promise try start shit hurt behind backhes going get bargained truly infj friendwith infj power insight righteous smiting,INFJ
dear friend mine decided ive supported truly hope succeed want youre well way despite greed loved one sincerely appreciative infj,INFJ
